SUBJ,Name,Encode,Stim,Vcat,Acat,Vrate,Arate,Vrt,Art,Recall,Rrt,VrateOASIS,ArateOASIS
AMYR21PT04,Exercise 3.jpg,0,0,1,1,999,999,999,999,1,8.59575069998391,999,999
AMYR21PT04,Angry face 1.jpg,0,0,0,0,999,999,999,999,0,2.48524199996609,999,999
AMYR21PT04,Baby 4.jpg,0,0,1,1,999,999,999,999,0,11.0308240000159,999,999
AMYR21PT04,Rafting 3.jpg,0,0,1,1,999,999,999,999,0,18.330254200031,999,999
AMYR21PT04,Guitar 1.jpg,0,0,1,0,999,999,999,999,1,6.53757829999086,999,999
AMYR21PT04,School 8.jpg,0,0,1,0,999,999,999,999,1,6.10088540008292,999,999
AMYR21PT04,Frustrated pose 8.jpg,0,0,0,0,999,999,999,999,1,6.79111620003823,999,999
AMYR21PT04,Skydiving 3.jpg,0,0,1,1,999,999,999,999,1,5.2301975999726,999,999
AMYR21PT04,Prison 2.jpg,0,0,0,0,999,999,999,999,1,2.59867840004154,999,999
AMYR21PT04,Dessert 8.jpg,0,0,1,0,999,999,999,999,0,7.95709659997374,999,999
AMYR21PT04,School 5.jpg,0,0,1,0,999,999,999,999,0,3.27080960001331,999,999
AMYR21PT04,Frustrated pose 7.jpg,1,1,0,0,999,999,999,999,1,6.18630399997346,999,999
AMYR21PT04,Rafting 2.jpg,1,1,1,1,999,999,999,999,0,6.87464860000182,999,999
AMYR21PT04,Children 1.jpg,0,0,1,0,999,999,999,999,0,2.37393920007162,999,999
AMYR21PT04,Soldiers 7.jpg,1,0,0,1,999,999,999,999,1,3.58691690000705,999,999
AMYR21PT04,Hang gliding 1.jpg,0,0,1,1,999,999,999,999,1,3.18012729997281,999,999
AMYR21PT04,Ambulance 3.jpg,0,0,0,0,999,999,999,999,0,10.0712465000106,999,999
AMYR21PT04,Yoga 2.jpg,0,0,0,0,999,999,999,999,0,5.03096820006613,999,999
AMYR21PT04,Hangover 1.jpg,0,0,0,0,999,999,999,999,0,8.95590579998679,999,999
AMYR21PT04,Gazing 7.jpg,1,1,1,0,999,999,999,999,0,8.04661780002061,999,999
AMYR21PT04,Destruction 1.jpg,0,0,0,1,999,999,999,999,1,4.2473147000419,999,999
AMYR21PT04,Archery 2.jpg,0,0,1,0,999,999,999,999,0,10.1446957999142,999,999
AMYR21PT04,Dancing 4.jpg,0,0,1,0,999,999,999,999,1,3.28096779994667,999,999
AMYR21PT04,Car crash 2.jpg,0,0,0,1,999,999,999,999,1,2.15330890007317,999,999
AMYR21PT04,Thunderstorm 11.jpg,0,0,0,1,999,999,999,999,1,3.74312699993607,999,999
AMYR21PT04,Wedding 10.jpg,0,0,1,1,999,999,999,999,1,11.8737300999928,999,999
AMYR21PT04,Dancing 9.jpg,1,0,1,0,999,999,999,999,1,6.09148180007469,999,999
AMYR21PT04,Parade 1.jpg,0,0,1,0,999,999,999,999,1,10.6505755999824,999,999
AMYR21PT04,Rafting 5.jpg,0,0,1,1,999,999,999,999,0,10.0189758000197,999,999
AMYR21PT04,Bored face 1.jpg,1,0,0,0,999,999,999,999,0,6.26803069992457,999,999
AMYR21PT04,Miserable pose 2.jpg,0,0,0,0,999,999,999,999,0,6.66825470002368,999,999
AMYR21PT04,Sad pose 3.jpg,1,0,0,0,999,999,999,999,1,5.50763030000962,999,999
AMYR21PT04,Graveyard 1.jpg,0,0,0,0,999,999,999,999,1,5.80634300003294,999,999
AMYR21PT04,Celebration 2.jpg,0,0,1,1,999,999,999,999,1,7.70829290000256,999,999
AMYR21PT04,Birthday 2.jpg,1,0,1,0,999,999,999,999,0,11.0886419999879,999,999
AMYR21PT04,Destruction 6.jpg,0,0,0,1,999,999,999,999,0,10.2705418000696,999,999
AMYR21PT04,Destruction 7.jpg,1,1,0,0,999,999,999,999,1,6.82046049996279,999,999
AMYR21PT04,Camping 8.jpg,0,0,0,0,999,999,999,999,0,2.68108970008325,999,999
AMYR21PT04,Gun 8.jpg,1,1,0,0,999,999,999,999,1,2.1298365999246,999,999
AMYR21PT04,Sad pose 1.jpg,0,0,0,0,999,999,999,999,1,3.58302919997368,999,999
AMYR21PT04,Rollercoaster 2.jpg,1,0,1,1,999,999,999,999,1,3.82564750011079,999,999
AMYR21PT04,Sad pose 5.jpg,0,0,0,0,999,999,999,999,1,12.5005199000007,999,999
AMYR21PT04,Funeral 1.jpg,1,1,0,1,999,999,999,999,1,4.22173460002523,999,999
AMYR21PT04,Dancing 2.jpg,0,0,1,0,999,999,999,999,1,5.54714499996044,999,999
AMYR21PT04,Car crash 3.jpg,0,0,0,1,999,999,999,999,1,14.4063357000705,999,999
AMYR21PT04,Memorial 3.jpg,0,0,0,0,999,999,999,999,0,3.36329560005106,999,999
AMYR21PT04,Dead bodies 1.jpg,1,0,0,1,999,999,999,999,0,11.9345572000602,999,999
AMYR21PT04,Bungee jumping 1.jpg,0,0,1,1,999,999,999,999,0,8.07000029995106,999,999
AMYR21PT04,Dancing 7.jpg,1,0,1,0,999,999,999,999,0,4.25366419996135,999,999
AMYR21PT04,Garbage dump 8.jpg,0,0,0,0,999,999,999,999,1,7.48668629990425,999,999
AMYR21PT04,Skydiving 1.jpg,0,0,1,1,999,999,999,999,0,15.2367864999687,999,999
AMYR21PT04,Parasailing 2.jpg,1,0,1,1,999,999,999,999,1,2.01610660005827,999,999
AMYR21PT04,Dead bodies 2.jpg,0,0,0,1,999,999,999,999,0,17.3009327000473,999,999
AMYR21PT04,Fireworks 3.jpg,1,1,1,1,999,999,999,999,1,1.57635270000901,999,999
AMYR21PT04,Barbeque 2.jpg,0,0,1,0,999,999,999,999,0,13.1760119999526,999,999
AMYR21PT04,Dog attack 3.jpg,0,0,0,1,999,999,999,999,0,8.96071540005505,999,999
AMYR21PT04,Depressed pose 2.jpg,1,0,0,0,999,999,999,999,0,2.52981499989983,999,999
AMYR21PT04,Tornado 4.jpg,0,0,0,1,999,999,999,999,1,1.61280320002697,999,999
AMYR21PT04,Flood 3.jpg,1,1,0,1,999,999,999,999,1,16.1912535000592,999,999
AMYR21PT04,Fire 7.jpg,0,0,0,1,999,999,999,999,0,10.2899554000469,999,999
AMYR21PT04,War 3.jpg,0,0,0,1,999,999,999,999,0,7.51551729999483,999,999
AMYR21PT04,Camping 9.jpg,1,1,0,0,999,999,999,999,1,3.43799859995488,999,999
AMYR21PT04,Fireworks 2.jpg,0,0,1,1,999,999,999,999,1,4.79198290000204,999,999
AMYR21PT04,Wedding 5.jpg,0,0,1,1,999,999,999,999,1,8.81602280004881,999,999
AMYR21PT04,Car accident 1.jpg,1,1,0,1,999,999,999,999,1,5.30215480003972,999,999
AMYR21PT04,War 1.jpg,1,1,0,1,999,999,999,999,1,6.17714569997042,999,999
AMYR21PT04,Sailing 2.jpg,1,1,1,1,999,999,999,999,0,11.146079499973,999,999
AMYR21PT04,Rock climbing 2.jpg,1,0,1,1,999,999,999,999,1,4.99720710003749,999,999
AMYR21PT04,Skinhead 1.jpg,0,0,0,0,999,999,999,999,1,22.2873680999037,999,999
AMYR21PT04,School 1.jpg,0,0,1,0,999,999,999,999,0,3.68182609998621,999,999
AMYR21PT04,Fire 11.jpg,1,1,0,1,999,999,999,999,1,6.24241270008497,999,999
AMYR21PT04,Couple 7.jpg,0,0,1,1,999,999,999,999,1,4.31734110007528,999,999
AMYR21PT04,Mother 1.jpg,0,0,1,1,999,999,999,999,1,2.95439660002012,999,999
AMYR21PT04,Skier 1.jpg,0,0,1,1,999,999,999,999,0,13.2927932000021,999,999
AMYR21PT04,Rock climbing 3.jpg,0,0,1,1,999,999,999,999,0,11.0958001000108,999,999
AMYR21PT04,Hang gliding 2.jpg,0,0,1,1,999,999,999,999,0,5.97867270000279,999,999
AMYR21PT04,Beach 7.jpg,0,0,1,1,999,999,999,999,1,1.55822549993172,999,999
AMYR21PT04,Couple 8.jpg,1,1,1,1,999,999,999,999,1,2.13558259990532,999,999
AMYR21PT04,Cemetery 5.jpg,0,0,0,1,999,999,999,999,1,1.93460360006429,999,999
AMYR21PT04,Soldiers 10.jpg,0,0,0,1,999,999,999,999,0,27.8456899999874,999,999
AMYR21PT04,Dog attack 2.jpg,1,1,0,1,999,999,999,999,1,9.82474930002354,999,999
AMYR21PT04,Soldiers 3.jpg,0,0,1,1,999,999,999,999,0,3.05075309996027,999,999
AMYR21PT04,Father 1.jpg,0,0,1,1,999,999,999,999,1,5.53081389993895,999,999
AMYR21PT04,Frustrated pose 5.jpg,0,0,0,0,999,999,999,999,1,2.07235569995828,999,999
AMYR21PT04,Camping 7.jpg,1,1,1,0,999,999,999,999,0,4.22374170005787,999,999
AMYR21PT04,Camping 6.jpg,0,0,0,0,999,999,999,999,0,3.33117330004461,999,999
AMYR21PT04,Happy pose 3.jpg,0,0,1,0,999,999,999,999,1,7.58833310008049,999,999
AMYR21PT04,Camping 3.jpg,0,0,1,0,999,999,999,999,0,6.42427249997854,999,999
AMYR21PT04,Child labor 2.jpg,0,0,0,0,999,999,999,999,0,1.82891379995272,999,999
AMYR21PT04,Picnic 2.jpg,0,0,1,0,999,999,999,999,1,1.9694554999005,999,999
AMYR21PT04,Mother 7.jpg,0,0,1,1,999,999,999,999,1,1.5097589000361,999,999
AMYR21PT04,Plane crash 3.jpg,0,0,0,1,999,999,999,999,1,1.83274410001468,999,999
